0.009958118,-0.021869034,0.010758851,11426303573881
0.0025569424,-0.027436098,0.023257984,11426320401331
-0.00824445,-0.031147538,0.023260906,11426340214614
-0.012833327,-0.033337176,0.02116999,11426362117689
-7.881933E-5,-0.0063220537,0.014433757,11426381104618
0.0047029583,0.006037369,0.010861878,11426401360506
0.015086869,-0.01383278,0.027180292,11426421954362
0.022503696,-0.020580992,0.03975181,11426441696864
0.011055325,-0.015937181,0.026239661,11426462004366
0.0018166272,-0.007883781,0.024969244,11426483046816
-0.008042588,0.00294783,0.026364962,11426503615620
-0.020280633,0.004583103,0.026476325,11426522728330
-0.004538378,-0.006316039,0.02971648,11426543111353
0.0017554533,-0.018061189,0.02621219,11426563717657
0.0016020163,-0.005371458,0.03281229,11426584086982
0.0069923713,0.0053032394,0.02873878,11426604611047
0.019206868,0.013091508,0.013273073,11426624717924
0.008223443,-0.0011289824,0.005397508,11426645292301
-0.017167803,-0.023678012,0.025525235,11426665107251
-0.02967891,-0.023893388,0.025091898,11426686021888
-0.03598385,-0.012896991,-0.0018108248,11426706300380
-0.037455246,-0.014970362,0.0011625158,11426725982413
-0.007874144,-0.021832598,0.026118942,11426746115852
0.0104201995,-0.017174039,0.02082568,11426767273250
0.026620612,-0.008887191,0.03345331,11426790417628
0.025593381,0.014618861,0.032507297,11426807033671
-0.0019243738,0.00941973,0.0051681614,11426827182215
-0.018071275,-0.003232739,0.014591017,11426847294873
-0.038402483,-0.039006855,0.022508174,11426868198313
-0.03265585,-0.052143022,0.020016039,11426889179773
-0.0136640705,-0.010663894,0.034653064,11426909067535
0.020810416,0.017747607,0.004706211,11426928696600
0.03567509,0.046616226,0.018094752,11426949840248
0.081692316,0.085087046,0.017880945,11426969441239
0.122872725,0.1418316,0.012236329,11426991451606
0.36760443,0.37418398,-0.024994565,11427011283223
0.1285881,-0.04295892,-0.0061590374,11427029007183
0.25420713,0.058126107,0.031599022,11427050005310
0.29128316,-0.10030183,0.004245641,11427070345729
0.092333935,-0.17099132,0.01725096,11427091353647
0.2389724,0.028029907,-1.5067148E-4,11427111452243
0.6193785,0.13186051,0.025581462,11427131792349
0.94648165,-0.23620464,0.018850522,11427152180789
0.6313494,-0.107945584,0.044158395,11427172545530
0.42040297,0.11663109,0.008639751,11427193781835
0.5416836,-0.11935981,0.016507134,11427213464909
0.7240265,-0.16950947,0.04312268,11427214660066
0.3892724,0.06761756,0.034930833,11427234345224
0.38849628,-0.10250489,0.020756,11427253612309
0.45315915,-0.05429871,0.030234724,11427274008561
0.544607,-4.3189694E-4,0.03277722,11427298017366
1.0209962,-0.13708027,0.025054056,11427314385180
0.9674629,-0.22647746,0.030466616,11427335195182
0.80999017,-0.14132671,0.06188,11427354042059
0.7986794,-0.10311333,0.038096067,11427374084092
0.56448996,-0.049853276,0.052219983,11427394988209
0.3529335,-0.0420307,0.011935852,11427415293002
0.44138303,-0.048261397,0.013991724,11427434639984
0.81443644,-0.17631099,0.028781887,11427454894673
1.0207415,-0.2696782,0.021677012,11427475476915
1.0337102,-0.28729174,0.020295627,11427497400875
0.9251035,-0.11996392,0.037589464,11427518732752
0.798833,-0.048594825,0.03015963,11427536122858
0.835346,-0.2078758,3.8905445E-4,11427556551037
0.67997104,-0.2216245,-0.00896769,11427576665102
0.47408,-0.18149458,0.027700443,11427597908541
0.3883894,-0.27830735,0.016381282,11427617415835
